IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
simvarmass_9d6b4e07	SimVar1000	SimVar1000	152	77	0.912500	562	89	0.860465
simvarmass_9d84f4be	SimVar1000	SimVar1000	131	607	0.973494	422	25803	0.047502
simvarmass_9e509889	SimVar1000	SimVar1000	91	1300	0.950640	887	1432	0.948029
simvarmass_9e65e1b9	SimVar1000	SimVar1000	1702	199	0.085097	538	4051	0.921327
simvarmass_9e866580	SimVar1000	SimVar1000	104	3905	0.919706	417	20477	0.320995
simvarmass_9eb1e2de	SimVar1000	SimVar1000	160	1561	0.956202	511	1707	0.941073
simvarmass_9f7ba4f3	SimVar1000	SimVar1000	108	599	0.968472	299	628	0.974724
simvarmass_9fe0ac99	SimVar1000	SimVar1000	77	2881	0.939181	381	3082	0.941269
simvarmass_9fe70cf3	SimVar1000	SimVar1000	162	2581	0.939526	408	22335	0.210902
simvarmass_a07a3e42	SimVar1000	SimVar1000	175	317	0.953383	562	344	0.959538
simvarmass_a0a643b8	SimVar1000	SimVar1000	66	642	0.961740	418	690	0.976104
simvarmass_a0b632e5	SimVar1000	SimVar1000	86	1981	0.940394	366	23375	0.162703
simvarmass_a0fa54cc	SimVar1000	SimVar1000	1	3984	0.899176	107	4055	0.905242
simvarmass_a107a7a1	SimVar1000	SimVar1000	120	1358	0.955203	953	1530	0.935151
simvarmass_a13aa03e	SimVar1000	SimVar1000	72	1539	0.956198	493	1732	0.937866
simvarmass_a14988c5	SimVar1000	SimVar1000	197	4084	0.909942	132	19222	0.342762
simvarmass_a15e4569	SimVar1000	SimVar1000	269	2635	0.938892	578	2830	0.939050
simvarmass_a1a8f156	SimVar1000	SimVar1000	60	296	0.961039	313	310	0.974603
simvarmass_a1c6098e	SimVar1000	SimVar1000	105	284	0.959459	407	313	0.975845
simvarmass_a2157ead	SimVar1000	SimVar1000	144	605	0.960254	1074	709	0.926579
simvarmass_a2616bb5	SimVar1000	SimVar1000	87	3017	0.940883	359	3193	0.949750
simvarmass_a28e99ef	SimVar1000	SimVar1000	191	1985	0.950443	269	23258	0.162358
simvarmass_a29ec531	SimVar1000	SimVar1000	918	1243	0.597740	217	2646	0.936713
simvarmass_a2d36323	SimVar1000	SimVar1000	144	2466	0.851963	708	22312	0.226114
simvarmass_a2ece752	SimVar1000	SimVar1000	312	3425	0.912070	262	3713	0.938414
simvarmass_a2f8d796	SimVar1000	SimVar1000	180	74	0.580392	1370	20824	0.015711
simvarmass_a3049b62	SimVar1000	SimVar1000	95	3143	0.933056	230	21694	0.251256
simvarmass_a33ed321	SimVar1000	SimVar1000	1206	1376	0.447917	240	4166	0.921424
simvarmass_a358d303	SimVar1000	SimVar1000	1886	917	0.317906	221	4170	0.908224
simvarmass_a35f44e1	SimVar1000	SimVar1000	1	3917	0.901370	100	3995	0.907722
simvarmass_a37b32b1	SimVar1000	SimVar1000	58	762	0.956685	153	811	0.973203
simvarmass_a3a7f137	SimVar1000	SimVar1000	52	578	0.959336	218	26552	0.045035
simvarmass_a3e1508d	SimVar1000	SimVar1000	131	721	0.948837	275	25891	0.055783
simvarmass_a3fb0822	SimVar1000	SimVar1000	69	299	0.952229	482	339	0.943114
simvarmass_a3fc51dc	SimVar1000	SimVar1000	694	3631	0.889079	83	19244	0.336235
simvarmass_a41fe574	SimVar1000	SimVar1000	1215	2139	0.592193	128	4521	0.935665
simvarmass_a4851b19	SimVar1000	SimVar1000	63	754	0.934416	210	26305	0.059075
simvarmass_a4cf1575	SimVar1000	SimVar1000	1072	3302	0.833165	270	4206	0.922293
simvarmass_a55cfb82	SimVar1000	SimVar1000	42	11	0.384615	179	18	0.303030
simvarmass_a56371c0	SimVar1000	SimVar1000	979	2091	0.855215	221	2612	0.956940
simvarmass_a57c2d34	SimVar1000	SimVar1000	129	1333	0.954497	691	1435	0.952644
simvarmass_a60820cd	SimVar1000	SimVar1000	1	3667	0.932807	76	19787	0.316290
simvarmass_a624eb18	SimVar1000	SimVar1000	139	36	0.923077	345	47	0.831461
simvarmass_a695da7f	SimVar1000	SimVar1000	187	3088	0.938459	127	21025	0.260870
simvarmass_a6b9dbf6	SimVar1000	SimVar1000	100	2066	0.917137	654	23310	0.167413
simvarmass_a6f53098	SimVar1000	SimVar1000	954	966	0.624233	149	1960	0.947420
simvarmass_a7fe0bd2	SimVar1000	SimVar1000	592	997	0.372336	68	19397	0.328926
simvarmass_a83a67fa	SimVar1000	SimVar1000	140	3438	0.929692	125	20468	0.286007
simvarmass_a8609fa2	SimVar1000	SimVar1000	99	257	0.962547	299	281	0.971326
simvarmass_a9128447	SimVar1000	SimVar1000	1219	3027	0.776296	398	4348	0.922453
simvarmass_a975be17	SimVar1000	SimVar1000	1422	1143	0.491824	46	20346	0.265649
simvarmass_a9b6d7d9	SimVar1000	SimVar1000	1	2752	0.938288	99	2826	0.949158
simvarmass_aa1d5e84	SimVar1000	SimVar1000	109	1165	0.968815	173	25102	0.091109
simvarmass_aa8bf7c3	SimVar1000	SimVar1000	64	715	0.966216	176	758	0.973079
simvarmass_ab2044d4	SimVar1000	SimVar1000	38	1377	0.952183	198	24714	0.108759
simvarmass_ab301292	SimVar1000	SimVar1000	92	444	0.951768	397	480	0.951496
simvarmass_ab30392f	SimVar1000	SimVar1000	148	1484	0.834692	1142	23173	0.144318
simvarmass_ab725cdf	SimVar1000	SimVar1000	1233	1740	0.634573	286	3449	0.944529
simvarmass_ab7ec007	SimVar1000	SimVar1000	60	3739	0.923267	109	20043	0.316268
simvarmass_ab8d80a1	SimVar1000	SimVar1000	60	418	0.963134	165	448	0.973274
simvarmass_abc4715b	SimVar1000	SimVar1000	126	3501	0.933138	339	20665	0.290465
simvarmass_ac32dc12	SimVar1000	SimVar1000	107	581	0.937978	310	25990	0.043331
simvarmass_ac455b12	SimVar1000	SimVar1000	171	2856	0.941914	535	3082	0.940821
simvarmass_ac7ebfb5	SimVar1000	SimVar1000	167	88	0.906250	641	118	0.837838
simvarmass_acb48fa0	SimVar1000	SimVar1000	111	3697	0.917577	667	3857	0.909688
simvarmass_acef0cf2	SimVar1000	SimVar1000	133	1598	0.946275	613	1743	0.945361
simvarmass_ad1993c7	SimVar1000	SimVar1000	119	1843	0.913365	876	22789	0.146369
simvarmass_ad3c8ef6	SimVar1000	SimVar1000	61	999	0.956772	865	1137	0.929730
simvarmass_ad491f84	SimVar1000	SimVar1000	153	3113	0.922484	119	20815	0.262178
simvarmass_ad5bd7df	SimVar1000	SimVar1000	104	2290	0.949990	820	2679	0.916667
simvarmass_ad6ab13a	SimVar1000	SimVar1000	62	2095	0.942104	1050	2443	0.911218
simvarmass_ad88da2f	SimVar1000	SimVar1000	1	3330	0.930928	261	3421	0.933867
simvarmass_adabbca0	SimVar1000	SimVar1000	129	1178	0.954158	1047	1411	0.902891
simvarmass_ae46c111	SimVar1000	SimVar1000	1	3352	0.916222	153	3453	0.925586
simvarmass_ae8f484a	SimVar1000	SimVar1000	149	2004	0.943316	319	23493	0.161023
simvarmass_aecd1d80	SimVar1000	SimVar1000	102	8	0.761905	604	16	0.620690
simvarmass_af471a8b	SimVar1000	SimVar1000	89	1705	0.845533	622	23636	0.159039
simvarmass_af5f72db	SimVar1000	SimVar1000	160	3339	0.913371	83	20658	0.273694
simvarmass_af7051e3	SimVar1000	SimVar1000	143	715	0.956522	298	760	0.959740
simvarmass_afa08bc2	SimVar1000	SimVar1000	106	634	0.963470	257	690	0.960584
simvarmass_b075c428	SimVar1000	SimVar1000	161	3238	0.923911	94	20600	0.270858
simvarmass_b107e328	SimVar1000	SimVar1000	1545	288	0.124111	210	3957	0.935018
simvarmass_b11be187	SimVar1000	SimVar1000	109	1314	0.893981	1031	23368	0.097527
simvarmass_b13532b4	SimVar1000	SimVar1000	1	4147	0.915232	137	4255	0.920812
simvarmass_b15828e2	SimVar1000	SimVar1000	135	2382	0.945173	698	2588	0.936641
simvarmass_b1802c78	SimVar1000	SimVar1000	1	4156	0.917642	379	4282	0.917247
simvarmass_b1a81dd6	SimVar1000	SimVar1000	92	1186	0.955990	997	1376	0.905446
simvarmass_b26dd97e	SimVar1000	SimVar1000	232	2050	0.949954	376	2173	0.962829
simvarmass_b2d72e73	SimVar1000	SimVar1000	1	4110	0.918538	91	4258	0.933275
simvarmass_b2ddc1d6	SimVar1000	SimVar1000	1164	1852	0.585520	51	18982	0.332452
simvarmass_b342ca83	SimVar1000	SimVar1000	112	2664	0.937489	563	2861	0.936011
simvarmass_b382a692	SimVar1000	SimVar1000	174	283	0.954469	566	330	0.912500
simvarmass_b388075f	SimVar1000	SimVar1000	165	1670	0.949104	225	23785	0.134597
simvarmass_b3ac667b	SimVar1000	SimVar1000	112	992	0.897543	1566	1229	0.898079
simvarmass_b3f59233	SimVar1000	SimVar1000	1	1530	0.958046	206	1583	0.965815
simvarmass_b42e4fc2	SimVar1000	SimVar1000	163	309	0.965625	492	398	0.880658
simvarmass_b44abeec	SimVar1000	SimVar1000	143	1452	0.936925	987	23541	0.119842
simvarmass_b4db6b08	SimVar1000	SimVar1000	165	2039	0.952359	144	23181	0.164018
simvarmass_b4e2af64	SimVar1000	SimVar1000	60	2685	0.929402	366	21937	0.225047
simvarmass_b4eb448d	SimVar1000	SimVar1000	593	3360	0.826221	57	18898	0.351515
simvarmass_b530d3e7	SimVar1000	SimVar1000	408	2875	0.747044	280	4099	0.907522
simvarmass_b54d34c8	SimVar1000	SimVar1000	64	568	0.964346	687	643	0.936951
simvarmass_b5ad4ebf	SimVar1000	SimVar1000	1	1697	0.953103	157	1732	0.960512
simvarmass_b5cc821e	SimVar1000	SimVar1000	157	3397	0.927469	625	3588	0.922524
simvarmass_b6bf924d	SimVar1000	SimVar1000	43	3400	0.916543	892	3743	0.904343
simvarmass_b6c3b693	SimVar1000	SimVar1000	270	3539	0.873827	285	3823	0.899809
simvarmass_b6c93e18	SimVar1000	SimVar1000	1	1831	0.947643	312	1915	0.957940
simvarmass_b7123098	SimVar1000	SimVar1000	1686	1474	0.472587	43	18911	0.336558
simvarmass_b72e650b	SimVar1000	SimVar1000	904	2280	0.833272	60	20505	0.248744
simvarmass_b74505e2	SimVar1000	SimVar1000	1	2331	0.942389	186	2407	0.948437
simvarmass_b757f60c	SimVar1000	SimVar1000	1257	665	0.285776	45	20002	0.289275
simvarmass_b7708d72	SimVar1000	SimVar1000	96	229	0.972399	497	268	0.917647
simvarmass_b79172d4	SimVar1000	SimVar1000	71	458	0.969312	160	472	0.978102
simvarmass_b792ab90	SimVar1000	SimVar1000	110	2941	0.922811	359	3101	0.918274
simvarmass_b7d0f4c2	SimVar1000	SimVar1000	1	1852	0.948718	151	1917	0.963934
simvarmass_b7dd8b66	SimVar1000	SimVar1000	91	1077	0.954505	784	24617	0.086572
simvarmass_b7eac224	SimVar1000	SimVar1000	599	3310	0.883256	196	3668	0.921431
simvarmass_b830b9e5	SimVar1000	SimVar1000	99	3476	0.913038	560	3666	0.902580
simvarmass_b8ce6e85	SimVar1000	SimVar1000	117	491	0.957884	372	26661	0.037439
simvarmass_b9176ae6	SimVar1000	SimVar1000	1	2692	0.942557	309	2812	0.954031
simvarmass_b93fce27	SimVar1000	SimVar1000	965	2389	0.753907	214	3401	0.920103
simvarmass_b9de1ff0	SimVar1000	SimVar1000	159	2494	0.922165	112	21965	0.206137
simvarmass_b9ef9fbd	SimVar1000	SimVar1000	589	2984	0.881927	190	3405	0.934891
simvarmass_ba0997f3	SimVar1000	SimVar1000	557	153	0.930091	413	191	0.910082
simvarmass_ba2250f9	SimVar1000	SimVar1000	66	3024	0.823789	341	21321	0.280271
simvarmass_ba859da6	SimVar1000	SimVar1000	801	2259	0.778831	313	3261	0.939291
simvarmass_bad3aace	SimVar1000	SimVar1000	130	908	0.964931	270	25672	0.070405
simvarmass_bb0d8b0d	SimVar1000	SimVar1000	142	1323	0.959739	324	1401	0.972840
simvarmass_bb1a47f7	SimVar1000	SimVar1000	76	4377	0.898084	635	19825	0.342725
simvarmass_bb478e56	SimVar1000	SimVar1000	1	1873	0.945005	117	1963	0.960039
simvarmass_bbc725e1	SimVar1000	SimVar1000	132	1907	0.957810	523	2064	0.952404
simvarmass_bc1efc63	SimVar1000	SimVar1000	116	225	0.927835	361	245	0.938614
simvarmass_bcc4bfde	SimVar1000	SimVar1000	1	3711	0.906559	126	3806	0.914755
simvarmass_bd15c14a	SimVar1000	SimVar1000	103	2047	0.946729	442	23027	0.166192
simvarmass_bd7d09a7	SimVar1000	SimVar1000	78	2995	0.906912	1051	3401	0.888664
simvarmass_bdd233cf	SimVar1000	SimVar1000	166	1668	0.943076	722	1895	0.928153
simvarmass_be5467f1	SimVar1000	SimVar1000	116	951	0.952859	387	1023	0.960310
simvarmass_beb154e3	SimVar1000	SimVar1000	1	1530	0.959068	212	1600	0.966728
simvarmass_bfbc137d	SimVar1000	SimVar1000	144	3608	0.860543	572	20115	0.317986
simvarmass_c058a35b	SimVar1000	SimVar1000	1051	970	0.428635	248	3282	0.947646
simvarmass_c1437e96	SimVar1000	SimVar1000	705	2854	0.757230	395	4003	0.899965
simvarmass_c1d5bf12	SimVar1000	SimVar1000	1	2079	0.952337	119	2183	0.967323
simvarmass_c1e14fbf	SimVar1000	SimVar1000	677	3277	0.811440	63	18800	0.339322
simvarmass_c2065f19	SimVar1000	SimVar1000	145	615	0.966981	513	660	0.976462
simvarmass_c3161682	SimVar1000	SimVar1000	818	1656	0.709816	236	2792	0.947604
simvarmass_c347b06f	SimVar1000	SimVar1000	1	1464	0.680997	186	835	0.969947
simvarmass_c3b64c6f	SimVar1000	SimVar1000	1	3307	0.919054	144	3361	0.922419
simvarmass_c3c4bfa6	SimVar1000	SimVar1000	194	452	0.954593	542	489	0.945122
simvarmass_c3d45688	SimVar1000	SimVar1000	1104	2095	0.696013	194	3482	0.935601
simvarmass_c3dc1c01	SimVar1000	SimVar1000	214	3751	0.923987	383	3970	0.915067
simvarmass_c400d673	SimVar1000	SimVar1000	118	2601	0.929018	825	2946	0.911418
simvarmass_c41fa130	SimVar1000	SimVar1000	48	3458	0.929100	695	3861	0.918836
simvarmass_c4602667	SimVar1000	SimVar1000	73	3441	0.928225	130	20317	0.292902
simvarmass_c4662f60	SimVar1000	SimVar1000	119	1978	0.931824	403	2086	0.939038
simvarmass_c47275cd	SimVar1000	SimVar1000	77	3357	0.894505	753	3708	0.887356
simvarmass_c497c2ee	SimVar1000	SimVar1000	1040	2201	0.825891	35	20501	0.240711
simvarmass_c49f6224	SimVar1000	SimVar1000	132	3747	0.930186	483	4037	0.929736
simvarmass_c4a0b581	SimVar1000	SimVar1000	165	2018	0.952741	339	23302	0.164759
simvarmass_c573dc3b	SimVar1000	SimVar1000	127	758	0.958281	355	806	0.963190
simvarmass_c5881458	SimVar1000	SimVar1000	80	1250	0.953107	297	1313	0.960536
simvarmass_c5f2b379	SimVar1000	SimVar1000	102	1854	0.944954	464	1955	0.947081
simvarmass_c66cd307	SimVar1000	SimVar1000	1	2426	0.944477	113	2511	0.957455
simvarmass_c6e07f08	SimVar1000	SimVar1000	181	2677	0.942274	170	21979	0.220781
simvarmass_c6f7830b	SimVar1000	SimVar1000	43	78	0.917647	585	89	0.872928
simvarmass_c7150cc2	SimVar1000	SimVar1000	120	3184	0.938541	383	3413	0.938694
simvarmass_c7d08b62	SimVar1000	SimVar1000	1	2846	0.934604	129	2962	0.945824
simvarmass_c812c142	SimVar1000	SimVar1000	488	2668	0.765128	267	3766	0.919227
simvarmass_c8f362b2	SimVar1000	SimVar1000	118	822	0.966451	853	963	0.923913
simvarmass_c8f52af5	SimVar1000	SimVar1000	69	3396	0.936517	267	21251	0.278316
simvarmass_c92b8fb3	SimVar1000	SimVar1000	274	2854	0.869552	390	3307	0.928297
simvarmass_c98035bc	SimVar1000	SimVar1000	102	3333	0.894602	377	21058	0.278548
simvarmass_c9d6bfa6	SimVar1000	SimVar1000	127	2922	0.861944	1001	21655	0.253285
simvarmass_c9f6e910	SimVar1000	SimVar1000	111	3088	0.919687	536	21489	0.245474
simvarmass_ca1004cd	SimVar1000	SimVar1000	170	1967	0.948613	816	2147	0.941503
simvarmass_ca611d34	SimVar1000	SimVar1000	94	2741	0.931293	166	21643	0.226777
simvarmass_ca6ca1ee	SimVar1000	SimVar1000	118	1028	0.956153	711	23225	0.087260
simvarmass_cb60fb8f	SimVar1000	SimVar1000	149	3159	0.931996	124	20594	0.269431
simvarmass_cb9efa31	SimVar1000	SimVar1000	91	1079	0.957409	141	1130	0.971800
simvarmass_cc4375a8	SimVar1000	SimVar1000	102	1853	0.947665	440	23108	0.152825
simvarmass_ccc0c5d5	SimVar1000	SimVar1000	1	4078	0.921755	427	4270	0.922532
simvarmass_cd13e995	SimVar1000	SimVar1000	535	3155	0.900986	54	19689	0.295840
simvarmass_cd3977da	SimVar1000	SimVar1000	823	2041	0.682038	226	3486	0.918977
simvarmass_cd7b8fa7	SimVar1000	SimVar1000	66	3128	0.923168	657	3308	0.920841
simvarmass_cdcf66fd	SimVar1000	SimVar1000	420	1997	0.830699	213	2535	0.930789
simvarmass_ce301f80	SimVar1000	SimVar1000	145	1553	0.947208	971	1763	0.921709
simvarmass_ce78f771	SimVar1000	SimVar1000	100	1079	0.951919	120	25573	0.083405
simvarmass_cf48b1ae	SimVar1000	SimVar1000	99	2105	0.955082	318	2222	0.962652
simvarmass_cfa1841c	SimVar1000	SimVar1000	261	1693	0.956497	274	1759	0.958403
simvarmass_cff078cd	SimVar1000	SimVar1000	169	4038	0.909746	176	19692	0.337397
simvarmass_d013d641	SimVar1000	SimVar1000	542	2070	0.847145	256	2578	0.940130
simvarmass_d053681a	SimVar1000	SimVar1000	793	193	0.078631	131	19206	0.351726
simvarmass_d065c8b5	SimVar1000	SimVar1000	117	3371	0.890932	799	20425	0.276002
simvarmass_d09ffdcc	SimVar1000	SimVar1000	52	263	0.968692	548	299	0.960276
simvarmass_d174a7f0	SimVar1000	SimVar1000	111	603	0.925273	1147	656	0.906752
simvarmass_d195f8ed	SimVar1000	SimVar1000	286	3441	0.871769	418	3872	0.900877
simvarmass_d2328572	SimVar1000	SimVar1000	133	792	0.953530	706	932	0.925988
simvarmass_d233262c	SimVar1000	SimVar1000	90	2962	0.941494	746	3260	0.925926
simvarmass_d2705cad	SimVar1000	SimVar1000	1	2876	0.922065	64	2956	0.932236
simvarmass_d276a605	SimVar1000	SimVar1000	102	2090	0.947607	685	2353	0.928938
simvarmass_d2845c5c	SimVar1000	SimVar1000	113	2253	0.910733	576	22916	0.185777
simvarmass_d2e1ee0e	SimVar1000	SimVar1000	215	131	0.939068	366	152	0.946667
simvarmass_d3b3e0e0	SimVar1000	SimVar1000	82	2548	0.940048	115	21795	0.212988
simvarmass_d3d3924d	SimVar1000	SimVar1000	86	1642	0.957689	623	1810	0.946314
simvarmass_d430e49c	SimVar1000	SimVar1000	1162	991	0.379258	92	19587	0.321719
simvarmass_d48ff508	SimVar1000	SimVar1000	135	1023	0.956685	958	1196	0.915107
simvarmass_d4a68a15	SimVar1000	SimVar1000	1	3968	0.909529	145	4049	0.914338
simvarmass_d4f54e99	SimVar1000	SimVar1000	1521	830	0.462225	294	2595	0.958894
simvarmass_d50d1294	SimVar1000	SimVar1000	138	2134	0.817859	1487	21199	0.206304
simvarmass_d59a2975	SimVar1000	SimVar1000	96	989	0.938920	496	25014	0.074444
simvarmass_d652ed10	SimVar1000	SimVar1000	1898	133	0.052065	468	4502	0.916860
simvarmass_d7365209	SimVar1000	SimVar1000	1701	263	0.125747	318	3451	0.929589
simvarmass_d7890311	SimVar1000	SimVar1000	88	6484	0.373044	1058	22963	0.126118
simvarmass_d78e020e	SimVar1000	SimVar1000	55	185	0.929648	288	194	0.928747
simvarmass_d80351b1	SimVar1000	SimVar1000	832	2036	0.788536	225	2890	0.942838
simvarmass_d82c18aa	SimVar1000	SimVar1000	62	1904	0.950337	376	1991	0.956033
simvarmass_d836cd73	SimVar1000	SimVar1000	84	1068	0.950628	570	24396	0.087494
simvarmass_d845be36	SimVar1000	SimVar1000	149	2762	0.915215	599	2916	0.920563
simvarmass_d8654c95	SimVar1000	SimVar1000	199	39	0.838710	714	54	0.759259
simvarmass_d874cbbf	SimVar1000	SimVar1000	130	362	0.823944	1009	24736	0.037818
simvarmass_d88b2079	SimVar1000	SimVar1000	151	1464	0.876746	791	24151	0.131019
simvarmass_d8c2ef0a	SimVar1000	SimVar1000	125	1748	0.942256	212	1825	0.945810
simvarmass_d8cb7e20	SimVar1000	SimVar1000	111	262	0.952727	215	279	0.966490
simvarmass_d95c32cd	SimVar1000	SimVar1000	82	957	0.946588	265	1033	0.966635
simvarmass_d96de116	SimVar1000	SimVar1000	131	2961	0.930189	131	21325	0.245510
simvarmass_d97954b4	SimVar1000	SimVar1000	59	1051	0.952424	351	1106	0.962865
simvarmass_d9947da0	SimVar1000	SimVar1000	88	2841	0.240537	701	25141	0.032609
simvarmass_d9fdb7af	SimVar1000	SimVar1000	146	2805	0.915710	849	3198	0.897242
simvarmass_da05d504	SimVar1000	SimVar1000	72	2300	0.948607	254	22645	0.187614
simvarmass_da378e15	SimVar1000	SimVar1000	45	309	0.941718	733	337	0.955882
simvarmass_daacaf19	SimVar1000	SimVar1000	115	2509	0.937769	309	2615	0.937878
simvarmass_db2ba867	SimVar1000	SimVar1000	136	427	0.970115	958	26424	0.032679
simvarmass_db56d1d4	SimVar1000	SimVar1000	126	2680	0.917154	999	3128	0.893074
simvarmass_dbcabce0	SimVar1000	SimVar1000	126	480	0.963855	480	527	0.953020
simvarmass_dc3c980d	SimVar1000	SimVar1000	149	579	0.964137	493	630	0.953600
simvarmass_dc583fb6	SimVar1000	SimVar1000	110	1453	0.954665	339	1537	0.953964
simvarmass_dcde65ef	SimVar1000	SimVar1000	78	5062	0.833466	801	20166	0.340111
simvarmass_dd399522	SimVar1000	SimVar1000	161	2043	0.947564	492	2196	0.946449
simvarmass_dd6742a1	SimVar1000	SimVar1000	1	2375	0.944334	132	2468	0.954909
simvarmass_dded9e36	SimVar1000	SimVar1000	144	327	0.961765	728	385	0.918699
simvarmass_de3181ba	SimVar1000	SimVar1000	1	4213	0.154480	103	374	0.966234
simvarmass_de9f2dc4	SimVar1000	SimVar1000	128	1754	0.948364	166	24020	0.139727
simvarmass_deaf7c95	SimVar1000	SimVar1000	1	1459	0.953283	142	1513	0.965650
simvarmass_decc66e0	SimVar1000	SimVar1000	66	1438	0.945287	172	1510	0.951706
simvarmass_ded2d912	SimVar1000	SimVar1000	542	3908	0.892980	38	18392	0.371847
simvarmass_def0b7ad	SimVar1000	SimVar1000	252	3355	0.912429	113	20079	0.289891
simvarmass_df06413e	SimVar1000	SimVar1000	1	2407	0.939844	93	2461	0.949749
simvarmass_df609ec6	SimVar1000	SimVar1000	150	2404	0.940164	872	2661	0.920871
simvarmass_df6d009d	SimVar1000	SimVar1000	139	3256	0.919508	789	3548	0.901236
simvarmass_df6de312	SimVar1000	SimVar1000	447	3178	0.789565	402	4233	0.906315
simvarmass_df8b24be	SimVar1000	SimVar1000	1	3552	0.927415	142	3656	0.935858
simvarmass_dfd9f0cb	SimVar1000	SimVar1000	111	4372	0.885037	1096	19410	0.343628
simvarmass_dfed5afd	SimVar1000	SimVar1000	1	3378	0.918764	196	3463	0.925209
simvarmass_e018a46b	SimVar1000	SimVar1000	153	1984	0.949664	330	23349	0.159768
simvarmass_e05133fd	SimVar1000	SimVar1000	1	2491	0.938737	173	2580	0.944012
simvarmass_e0c5c6fe	SimVar1000	SimVar1000	593	3501	0.844761	175	4148	0.916135
simvarmass_e0d59209	SimVar1000	SimVar1000	64	604	0.961722	224	642	0.975232
simvarmass_e1374a5a	SimVar1000	SimVar1000	145	328	0.961424	559	26126	0.025536
simvarmass_e1427067	SimVar1000	SimVar1000	65	2548	0.930921	323	2660	0.933381
simvarmass_e14878ff	SimVar1000	SimVar1000	847	2615	0.701825	295	4248	0.917116
simvarmass_e165459e	SimVar1000	SimVar1000	128	1484	0.918764	831	23853	0.122863
simvarmass_e18c1ab4	SimVar1000	SimVar1000	1	2331	0.943050	71	21850	0.195430
simvarmass_e1a008cd	SimVar1000	SimVar1000	834	1384	0.676938	207	2486	0.943941
simvarmass_e1db6151	SimVar1000	SimVar1000	91	2616	0.944916	417	2712	0.950470
simvarmass_e22b6a44	SimVar1000	SimVar1000	466	2767	0.946089	75	21184	0.233965
simvarmass_e23ab5dd	SimVar1000	SimVar1000	87	25	0.779661	206	28054	0.001638
simvarmass_e287be37	SimVar1000	SimVar1000	1	3143	0.930246	86	20629	0.261858
simvarmass_e2a72306	SimVar1000	SimVar1000	112	2579	0.906591	473	2779	0.919986
simvarmass_e2a8d5e2	SimVar1000	SimVar1000	178	1632	0.961981	701	1767	0.955215
simvarmass_e2aad6e7	SimVar1000	SimVar1000	116	2441	0.921323	255	22563	0.200441
simvarmass_e32a48a8	SimVar1000	SimVar1000	211	2478	0.934213	235	2590	0.937050
simvarmass_e356d4a7	SimVar1000	SimVar1000	128	2916	0.934302	476	21734	0.237796
simvarmass_e381c60b	SimVar1000	SimVar1000	1	978	0.918721	61	25304	0.069378
simvarmass_e3c941c3	SimVar1000	SimVar1000	102	999	0.956355	431	25478	0.077925
simvarmass_e3fc6056	SimVar1000	SimVar1000	108	3728	0.891807	417	20150	0.314619
simvarmass_e426384c	SimVar1000	SimVar1000	869	1880	0.604210	458	3878	0.916434
simvarmass_e4790b66	SimVar1000	SimVar1000	1	2097	0.948011	151	2166	0.961051
simvarmass_e4c0b05b	SimVar1000	SimVar1000	1	3643	0.806783	477	2849	0.930005
simvarmass_e6269848	SimVar1000	SimVar1000	1904	333	0.180195	120	3044	0.945216
simvarmass_e63a952e	SimVar1000	SimVar1000	1	3660	0.912447	145	3751	0.917499
simvarmass_e64faa7a	SimVar1000	SimVar1000	90	1005	0.963567	418	1090	0.961769
